XYDATA
# File generated by Mantid, Instrument POWGEN
# The X-axis unit is: Time-of-flight, The Y-axis unit is: Counts per microAmp.hour
# Data for spectra :1
# Spectrum 1 
# Time-of-flight              Y                 E
     5785.09273       72.36600842        0.57398635
     5789.72016       72.58782181        0.57409123
     5794.35129       73.06730147        0.57559974
     5798.98613       73.35342384        0.57643269
     5803.62468       71.68125025        0.57087766
     5808.26693       72.58330472        0.57362484
     5812.91290       72.72553491        0.57358886
     5817.56258       72.80645082        0.57277207
     5822.21598       71.50474257        0.56803884
     5826.87311       72.03062513        0.56965419
     5831.53396       72.24375914        0.57003239
     5836.19854       72.08746813        0.56891384
     5840.86685       72.10788474        0.56875122
     5845.53889       73.17242203        0.57155228
     5850.21467       73.49359950        0.57167857
     5854.89420       72.50268749        0.56794377
     5859.57746       72.53316041        0.56816189
     5864.26447       72.93876298        0.56942673
     5868.95523       73.34591426        0.56980857
     5873.64974       72.94024158        0.56751710
     5878.34801       74.03018354        0.56987656
     5883.05003       73.24817505        0.56652137
     5887.75582       72.73231276        0.56442953
     5892.46537       72.77828351        0.56464948
     5897.17869       72.91104109        0.56492386
     5901.89577       72.93820649        0.56433779
     5906.61663       73.08868396        0.56445451
     5911.34127       72.30545830        0.56193808
     5916.06968       72.45735562        0.56226589
     5920.80188       72.60764382        0.56213057
     5925.53787       72.22621484        0.56043152
     5930.27764       73.83335465        0.56452089
     5935.02120       72.02188278        0.55833794
     5939.76856       72.56847577        0.55997117
     5944.51971       71.87938796        0.55743580
     5949.27467       72.68624140        0.55959457
     5954.03342       72.09068771        0.55712737
     5958.79599       72.85611486        0.55896263
     5963.56236       72.91909195        0.55852603
     5968.33255       71.74019559        0.55416158
     5973.10655       72.74375965        0.55692265
     5977.88437       73.59107660        0.55982024
     5982.66602       73.28313423        0.55873089
     5987.45148       72.68876945        0.55615387
     5992.24078       72.60416275        0.55570516
     5997.03390       72.22651009        0.55429922
     6001.83087       72.99756797        0.55610996
     6006.63166       72.00919956        0.55249525
     6011.43630       73.08439843        0.55525635
     6016.24478       72.53387745        0.55323006
     6021.05711       73.67150008        0.55615931
     6025.87328       72.39560417        0.55164573
     6030.69331       72.45303640        0.55125444
     6035.51720       72.97810229        0.55270055
     6040.34494       71.77510154        0.54893566
     6045.17654       72.94673223        0.55227356
     6050.01201       71.62226667        0.54788178
     6054.85135       73.06128768        0.55162301
     6059.69456       72.30165673        0.54857937
     6064.54164       71.80023685        0.54690020
     6069.39260       73.52698577        0.55155261
     6074.24744       72.13252226        0.54668380
     6079.10616       72.61007554        0.54782068
     6083.96877       73.09654405        0.54862093
     6088.83527       72.48599171        0.54593066
     6093.70566       72.35352524        0.54499315
     6098.57994       72.41931548        0.54502602
     6103.45813       72.90288824        0.54669046
     6108.34022       72.64991401        0.54551897
     6113.22621       72.61866194        0.54475361
     6118.11611       73.93266764        0.54827330
     6123.00992       73.08410863        0.54511696
     6127.90765       72.96643652        0.54428920
     6132.80930       74.44105548        0.54837365
     6137.71486       72.66369149        0.54230083
     6142.62435       73.23865329        0.54357767
     6147.53777       72.79871878        0.54196042
     6152.45511       73.68182933        0.54414026
     6157.37639       72.59746122        0.54088477
     6162.30161       72.98285837        0.54219886
     6167.23077       72.51657410        0.54014273
     6172.16387       73.43582346        0.54210389
     6177.10091       72.90581317        0.54021204
     6182.04190       72.72705419        0.53918099
     6186.98685       73.55578707        0.54098069
     6191.93575       72.84532671        0.53864285
     6196.88861       73.48651909        0.54049055
     6201.84543       72.30233633        0.53681603
     6206.80622       73.30478223        0.53930862
     6211.77097       73.47735772        0.53886570
     6216.73970       72.81254468        0.53647010
     6221.71240       72.77258590        0.53650503
     6226.68908       73.26006757        0.53762528
     6231.66974       72.68887432        0.53500877
     6236.65438       72.43493053        0.53348899
     6241.64301       73.18852324        0.53524981
     6246.63563       73.46675551        0.53578188
     6251.63225       73.37230413        0.53542617
     6256.63286       73.87046820        0.53619119
     6261.63747       72.43249938        0.53134198
